time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_rad_s2,ddq4_rad_s2,ddq5_rad_s2,ddq6_rad_s2,ee_x_m,ee_y_m,ee_z_m
1.96000000,0.37160919,-0.68952841,1.13980298,0.16666212,-0.45000442,0.09317321,0.13764693,-0.05168240,0.05178411,0.06173294,-0.00000164,0.03451208,-0.36934738,0.13867917,-0.13895206,-0.16564773,0.00000440,-0.09260611,0.61056656,-0.09480980,0.12344878
1.98000000,0.37428824,-0.69053431,1.14081086,0.16786364,-0.45000445,0.09384493,0.13025786,-0.04890802,0.04900427,0.05841904,-0.00000155,0.03265943,-0.36941816,0.13870574,-0.13897869,-0.16567947,0.00000440,-0.09262386,0.61059921,-0.09325981,0.12324371
2.00000000,0.37681955,-0.69148475,1.14176317,0.16899891,-0.45000448,0.09447960,0.12287594,-0.04613633,0.04622712,0.05510834,-0.00000146,0.03080857,-0.36862782,0.13840899,-0.13868136,-0.16532502,0.00000439,-0.09242570,0.61062621,-0.09179586,0.12305011
2.02000000,0.37920344,-0.69237983,1.14266001,0.17006805,-0.45000451,0.09507731,0.11551864,-0.04337388,0.04345923,0.05180868,-0.00000137,0.02896388,-0.36695278,0.13778006,-0.13805119,-0.16457378,0.00000437,-0.09200571,0.61064821,-0.09041767,0.12286792
2.04000000,0.38144058,-0.69321981,1.14350164,0.17107138,-0.45000454,0.09563823,0.10820388,-0.04062740,0.04070735,0.04852810,-0.00000129,0.02712986,-0.36436943,0.13681009,-0.13707931,-0.16341518,0.00000434,-0.09135799,0.61066583,-0.08912479,0.12269706
2.06000000,0.38353200,-0.69400508,1.14428846,0.17200936,-0.45000456,0.09616261,0.10095008,-0.03790381,0.03797840,0.04527486,-0.00000120,0.02531111,-0.36085420,0.13549022,-0.13575685,-0.16183864,0.00000429,-0.09047662,0.61067966,-0.08791653,0.12253745
2.08000000,0.38547911,-0.69473616,1.14502098,0.17288261,-0.45000459,0.09665081,0.09377609,-0.03521018,0.03527947,0.04205741,-0.00000112,0.02351239,-0.35638348,0.13381160,-0.13407492,-0.15983358,0.00000424,-0.08935568,0.61069025,-0.08679200,0.12238894
2.10000000,0.38728371,-0.69541373,1.14569988,0.17369195,-0.45000461,0.09710327,0.08670126,-0.03255379,0.03261786,0.03888444,-0.00000103,0.02173852,-0.35093369,0.13176536,-0.13202465,-0.15738942,0.00000418,-0.08798926,0.61069808,-0.08575009,0.12225138
2.12000000,0.38894796,-0.69603861,1.14632599,0.17443835,-0.45000463,0.09752054,0.07974542,-0.02994208,0.03000100,0.03576484,-0.00000095,0.01999449,-0.34448122,0.12934265,-0.12959718,-0.15449557,0.00000410,-0.08637144,0.61070363,-0.08478949,0.12212459
2.14000000,0.39047445,-0.69661176,1.14690027,0.17512296,-0.45000465,0.09790328,0.07292886,-0.02738266,0.02743654,0.03270769,-0.00000087,0.01828538,-0.33700250,0.12653461,-0.12678361,-0.15114145,0.00000401,-0.08449631,0.61070730,-0.08390862,0.12200835
2.16000000,0.39186618,-0.69713432,1.14742385,0.17574713,-0.45000466,0.09825223,0.06627232,-0.02488332,0.02493229,0.02972232,-0.00000079,0.01661640,-0.32847393,0.12333238,-0.12357508,-0.14731649,0.00000391,-0.08235795,0.61070946,-0.08310572,0.12190242
2.18000000,0.39312655,-0.69760755,1.14789802,0.17631239,-0.45000468,0.09856824,0.05979706,-0.02245205,0.02249623,0.02681824,-0.00000071,0.01499286,-0.31887191,0.11972710,-0.11996270,-0.14301011,0.00000379,-0.07995045,0.61071045,-0.08237876,0.12180653
2.20000000,0.39425941,-0.69803291,1.14832421,0.17682047,-0.45000469,0.09885228,0.05352476,-0.02009699,0.02013653,0.02400519,-0.00000064,0.01342021,-0.30817286,0.11570992,-0.11593762,-0.13821171,0.00000367,-0.07726788,0.61071055,-0.08172548,0.12172037
2.22000000,0.39526904,-0.69841199,1.14870405,0.17727327,-0.45000470,0.09910542,0.04747761,-0.01782646,0.01786154,0.02129312,-0.00000056,0.01190402,-0.29635318,0.11127197,-0.11149094,-0.13291073,0.00000353,-0.07430434,0.61071001,-0.08114337,0.12164361
2.24000000,0.39616017,-0.69874658,1.14903930,0.17767293,-0.45000471,0.09932886,0.04167826,-0.01564897,0.01567977,0.01869218,-0.00000050,0.01044995,-0.28338927,0.10640440,-0.10661379,-0.12709658,0.00000337,-0.07105392,0.61070904,-0.08062966,0.12157588
2.26000000,0.39693798,-0.69903863,1.14933192,0.17802177,-0.45000472,0.09952388,0.03614983,-0.01357321,0.01359992,0.01621275,-0.00000043,0.00906381,-0.26925756,0.10109836,-0.10129730,-0.12075868,0.00000320,-0.06751069,0.61070782,-0.08018135,0.12151678
2.28000000,0.39760813,-0.69929025,1.14958403,0.17832232,-0.45000473,0.09969190,0.03091590,-0.01160802,0.01163086,0.01386540,-0.00000037,0.00775151,-0.25393444,0.09534497,-0.09553260,-0.11388645,0.00000302,-0.06366874,0.61070648,-0.07979514,0.12146587
2.30000000,0.39817674,-0.69950375,1.14979795,0.17857734,-0.45000474,0.09983447,0.02600055,-0.00976245,0.00978166,0.01166092,-0.00000031,0.00651909,-0.23739632,0.08913539,-0.08931080,-0.10646931,0.00000282,-0.05952215,0.61070514,-0.07946747,0.12142268
2.32000000,0.39865044,-0.69968161,1.14997616,0.17878979,-0.45000474,0.09995324,0.02142831,-0.00804570,0.00806154,0.00961033,-0.00000025,0.00537270,-0.21961961,0.08246075,-0.08262303,-0.09849668,0.00000261,-0.05506501,0.61070389,-0.07919453,0.12138671
2.34000000,0.39903633,-0.69982650,1.15012133,0.17896285,-0.45000475,0.10004999,0.01722418,-0.00646718,0.00647990,0.00772483,-0.00000020,0.00431860,-0.20058072,0.07531221,-0.07546041,-0.08995797,0.00000239,-0.05029141,0.61070277,-0.07897220,0.12135741
2.36000000,0.39934203,-0.69994128,1.15023634,0.17909996,-0.45000475,0.10012664,0.01341365,-0.00503643,0.00504634,0.00601586,-0.00000016,0.00336319,-0.18025606,0.06768089,-0.06781407,-0.08084261,0.00000214,-0.04519543,0.61070182,-0.07879608,0.12133420
2.38000000,0.39957567,-0.70002900,1.15032424,0.17920474,-0.45000475,0.10018522,0.01002267,-0.00376322,0.00377062,0.00449504,-0.00000012,0.00251297,-0.15862203,0.05955794,-0.05967514,-0.07114002,0.00000189,-0.03977115,0.61070106,-0.07866148,0.12131646
2.40000000,0.39974591,-0.70009292,1.15038828,0.17928109,-0.45000476,0.10022790,0.00707765,-0.00265745,0.00266268,0.00317424,-0.00000008,0.00177457,-0.13565504,0.05093451,-0.05103474,-0.06083961,0.00000161,-0.03401266,0.61070048,-0.07856341,0.12130354
2.42000000,0.39986193,-0.70013649,1.15043193,0.17933313,-0.45000476,0.10025699,0.00460551,-0.00172923,0.00173264,0.00206551,-0.00000005,0.00115473,-0.11133150,0.04180173,-0.04188399,-0.04993080,0.00000132,-0.02791404,0.61070008,-0.07849658,0.12129473
2.44000000,0.39993346,-0.70016335,1.15045884,0.17936521,-0.45000476,0.10027493,0.00263360,-0.00098884,0.00099078,0.00118113,-0.00000003,0.00066032,-0.08562782,0.03215075,-0.03221402,-0.03840302,0.00000102,-0.02146938,0.61069983,-0.07845537,0.12128930
2.46000000,0.39997079,-0.70017736,1.15047289,0.17938195,-0.45000476,0.10028429,0.00118975,-0.00044672,0.00044760,0.00053359,-0.00000001,0.00029831,-0.05852040,0.02197270,-0.02201594,-0.02624568,0.00000070,-0.01467276,0.61069970,-0.07843387,0.12128647
2.48000000,0.39998476,-0.70018261,1.15047814,0.17938822,-0.45000476,0.10028779,0.00030229,-0.00011350,0.00011373,0.00013558,-0.00000000,0.00007579,-0.02998566,0.01125874,-0.01128090,-0.01344820,0.00000036,-0.00751828,0.61069965,-0.07842582,0.12128541
2.50000000,0.39998679,-0.70018337,1.15047890,0.17938912,-0.45000476,0.10028830,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.61069964,-0.07842466,0.12128526
2.52000000,0.39998679,-0.70018438,1.15047991,0.17938913,-0.45000476,0.10028830,-0.00000003,-0.00015087,0.00015056,0.00000052,-0.00000002,-0.00000018,-0.00000284,-0.01496512,0.01493420,0.00005192,-0.00000216,-0.00001801,0.61069945,-0.07842474,0.12128501
2.54000000,0.39998678,-0.70019135,1.15048687,0.17938915,-0.45000476,0.10028829,-0.00000011,-0.00059378,0.00059255,0.00000206,-0.00000009,-0.00000071,-0.00000554,-0.02920613,0.02914578,0.00010132,-0.00000422,-0.00003516,0.61069813,-0.07842530,0.12128330
2.56000000,0.39998678,-0.70020998,1.15050546,0.17938922,-0.45000476,0.10028827,-0.00000025,-0.00131436,0.00131165,0.00000456,-0.00000019,-0.00000158,-0.00000811,-0.04273479,0.04264648,0.00014826,-0.00000617,-0.00005144,0.61069459,-0.07842679,0.12127873
2.58000000,0.39998677,-0.70024568,1.15054109,0.17938934,-0.45000477,0.10028822,-0.00000044,-0.00229850,0.00229375,0.00000797,-0.00000033,-0.00000277,-0.00001054,-0.05556288,0.05544807,0.00019276,-0.00000803,-0.00006689,0.61068782,-0.07842966,0.12126998
2.60000000,0.39998676,-0.70030358,1.15059887,0.17938954,-0.45000478,0.10028815,-0.00000067,-0.00353229,0.00352499,0.00001225,-0.00000051,-0.00000425,-0.00001284,-0.06770217,0.06756228,0.00023488,-0.00000978,-0.00008150,0.61067683,-0.07843431,0.12125578
2.62000000,0.39998675,-0.70038854,1.15068366,0.17938983,-0.45000479,0.10028805,-0.00000095,-0.00500207,0.00499174,0.00001735,-0.00000072,-0.00000602,-0.00001502,-0.07916444,0.07900087,0.00027464,-0.00001144,-0.00009530,0.61066071,-0.07844114,0.12123496
2.64000000,0.39998672,-0.70050515,1.15080002,0.17939024,-0.45000481,0.10028791,-0.00000127,-0.00669443,0.00668060,0.00002322,-0.00000097,-0.00000806,-0.00001706,-0.08996147,0.08977558,0.00031210,-0.00001300,-0.00010829,0.61063858,-0.07845050,0.12120637
2.66000000,0.39998670,-0.70065772,1.15095228,0.17939077,-0.45000483,0.10028773,-0.00000163,-0.00859617,0.00857841,0.00002982,-0.00000124,-0.00001035,-0.00001899,-0.10010502,0.09989817,0.00034729,-0.00001446,-0.00012050,0.61060962,-0.07846276,0.12116898
2.68000000,0.39998666,-0.70085031,1.15114447,0.17939144,-0.45000486,0.10028750,-0.00000203,-0.01069435,0.01067225,0.00003710,-0.00000155,-0.00001287,-0.00002079,-0.10960687,0.10938039,0.00038026,-0.00001584,-0.00013194,0.61057305,-0.07847824,0.12112178
2.70000000,0.39998661,-0.70108672,1.15138039,0.17939226,-0.45000489,0.10028721,-0.00000246,-0.01297625,0.01294944,0.00004502,-0.00000187,-0.00001562,-0.00002247,-0.11847880,0.11823399,0.00041104,-0.00001712,-0.00014262,0.61052816,-0.07849725,0.12106386
2.72000000,0.39998656,-0.70137050,1.15166358,0.17939324,-0.45000493,0.10028687,-0.00000293,-0.01542938,0.01539750,0.00005353,-0.00000223,-0.00001857,-0.00002404,-0.12673258,0.12647071,0.00043967,-0.00001831,-0.00015256,0.61047425,-0.07852007,0.12099435
2.74000000,0.39998650,-0.70170495,1.15199735,0.17939440,-0.45000498,0.10028647,-0.00000342,-0.01804151,0.01800423,0.00006259,-0.00000261,-0.00002172,-0.00002549,-0.13437998,0.13410231,0.00046620,-0.00001942,-0.00016176,0.61041069,-0.07854697,0.12091244
2.76000000,0.39998642,-0.70209314,1.15238473,0.17939575,-0.45000504,0.10028600,-0.00000395,-0.02080062,0.02075764,0.00007216,-0.00000301,-0.00002504,-0.00002683,-0.14143278,0.14114054,0.00049067,-0.00002044,-0.00017025,0.61033689,-0.07857821,0.12081740
2.78000000,0.39998634,-0.70253788,1.15282855,0.17939729,-0.45000510,0.10028546,-0.00000449,-0.02369494,0.02364597,0.00008220,-0.00000342,-0.00002852,-0.00002806,-0.14790275,0.14759714,0.00051312,-0.00002137,-0.00017804,0.61025230,-0.07861402,0.12070856
2.80000000,0.39998624,-0.70304176,1.15333139,0.17939904,-0.45000517,0.10028486,-0.00000507,-0.02671292,0.02665772,0.00009268,-0.00000386,-0.00003216,-0.00002917,-0.15380167,0.15348387,0.00053358,-0.00002222,-0.00018514,0.61015640,-0.07865462,0.12058529
2.82000000,0.39998614,-0.70360714,1.15389561,0.17940100,-0.45000525,0.10028418,-0.00000566,-0.02984327,0.02978161,0.00010354,-0.00000431,-0.00003592,-0.00003019,-0.15914131,0.15881248,0.00055211,-0.00002299,-0.00019157,0.61004874,-0.07870019,0.12044704
2.84000000,0.39998602,-0.70423617,1.15452333,0.17940318,-0.45000535,0.10028342,-0.00000627,-0.03307492,0.03300658,0.00011475,-0.00000478,-0.00003981,-0.00003110,-0.16393345,0.16359471,0.00056873,-0.00002369,-0.00019734,0.60992886,-0.07875094,0.12029330
2.86000000,0.39998588,-0.70493074,1.15521647,0.17940559,-0.45000545,0.10028258,-0.00000690,-0.03639704,0.03632183,0.00012627,-0.00000526,-0.00004381,-0.00003190,-0.16818986,0.16784232,0.00058350,-0.00002430,-0.00020246,0.60979640,-0.07880701,0.12012364
2.88000000,0.39998574,-0.70569258,1.15597673,0.17940824,-0.45000556,0.10028167,-0.00000755,-0.03979903,0.03971679,0.00013807,-0.00000575,-0.00004791,-0.00003261,-0.17192231,0.17156706,0.00059645,-0.00002484,-0.00020696,0.60965098,-0.07886857,0.11993767
2.90000000,0.39998558,-0.70652317,1.15680561,0.17941112,-0.45000568,0.10028067,-0.00000821,-0.04327052,0.04318111,0.00015012,-0.00000625,-0.00005209,-0.00003322,-0.17514258,0.17478068,0.00060762,-0.00002531,-0.00021083,0.60949228,-0.07893575,0.11973505
2.92000000,0.39998541,-0.70742380,1.15770437,0.17941424,-0.45000581,0.10027958,-0.00000888,-0.04680139,0.04670469,0.00016237,-0.00000676,-0.00005634,-0.00003374,-0.17786244,0.17749492,0.00061706,-0.00002570,-0.00021411,0.60932003,-0.07900866,0.11951550
2.94000000,0.39998523,-0.70839555,1.15867412,0.17941761,-0.45000595,0.10027841,-0.00000956,-0.05038176,0.05027765,0.00017479,-0.00000728,-0.00006065,-0.00003416,-0.18009367,0.17972153,0.00062480,-0.00002602,-0.00021679,0.60913398,-0.07908742,0.11927880
2.96000000,0.39998503,-0.70943933,1.15971574,0.17942123,-0.45000610,0.10027716,-0.00001024,-0.05400196,0.05389038,0.00018735,-0.00000780,-0.00006501,-0.00003449,-0.18184803,0.18147228,0.00063088,-0.00002627,-0.00021891,0.60893390,-0.07917212,0.11902478
2.98000000,0.39998482,-0.71055584,1.16082994,0.17942511,-0.45000626,0.10027581,-0.00001094,-0.05765258,0.05753345,0.00020001,-0.00000833,-0.00006940,-0.00003474,-0.18313732,0.18275890,0.00063536,-0.00002646,-0.00022046,0.60871961,-0.07926283,0.11875332
3.00000000,0.39998459,-0.71174558,1.16201722,0.17942924,-0.45000643,0.10027438,-0.00001163,-0.06132443,0.06119772,0.00021275,-0.00000886,-0.00007382,-0.00003490,-0.18397329,0.18359315,0.00063826,-0.00002658,-0.00022146,0.60849095,-0.07935962,0.11846433
3.02000000,0.39998435,-0.71300889,1.16327793,0.17943362,-0.45000661,0.10027286,-0.00001233,-0.06500857,0.06487424,0.00022553,-0.00000939,-0.00007826,-0.00003497,-0.18436773,0.18398677,0.00063963,-0.00002664,-0.00022194,0.60824781,-0.07946255,0.11815779
3.04000000,0.39998410,-0.71434594,1.16461222,0.17943826,-0.45000681,0.10027125,-0.00001303,-0.06869628,0.06855433,0.00023833,-0.00000993,-0.00008270,-0.00003497,-0.18433241,0.18395152,0.00063950,-0.00002663,-0.00022190,0.60799009,-0.07957164,0.11783373
3.06000000,0.39998383,-0.71575671,1.16602007,0.17944315,-0.45000701,0.10026955,-0.00001373,-0.07237908,0.07222952,0.00025110,-0.00001046,-0.00008713,-0.00003488,-0.18387910,0.18349915,0.00063793,-0.00002657,-0.00022135,0.60771773,-0.07968693,0.11749221
3.08000000,0.39998355,-0.71724102,1.16750131,0.17944830,-0.45000722,0.10026777,-0.00001443,-0.07604873,0.07589159,0.00026384,-0.00001099,-0.00009155,-0.00003472,-0.18301958,0.18264140,0.00063495,-0.00002644,-0.00022032,0.60743070,-0.07980843,0.11713333
3.10000000,0.39998325,-0.71879852,1.16905559,0.17945370,-0.45000745,0.10026589,-0.00001512,-0.07969723,0.07953255,0.00027649,-0.00001152,-0.00009594,-0.00003448,-0.18176561,0.18139003,0.00063060,-0.00002626,-0.00021881,0.60712898,-0.07993615,0.11675726
3.12000000,0.39998294,-0.72042872,1.17068242,0.17945936,-0.45000768,0.10026393,-0.00001580,-0.08331680,0.08314465,0.00028905,-0.00001204,-0.00010030,-0.00003417,-0.18012899,0.17975678,0.00062492,-0.00002603,-0.00021684,0.60681260,-0.08007007,0.11636418
3.14000000,0.39998262,-0.72213095,1.17238114,0.17946527,-0.45000793,0.10026188,-0.00001648,-0.08689992,0.08672035,0.00030148,-0.00001256,-0.00010461,-0.00003379,-0.17812147,0.17775342,0.00061796,-0.00002574,-0.00021442,0.60648162,-0.08021017,0.11595433
3.16000000,0.39998229,-0.72390442,1.17415094,0.17947142,-0.45000819,0.10025974,-0.00001716,-0.09043927,0.09025239,0.00031376,-0.00001307,-0.00010887,-0.00003334,-0.17575484,0.17539167,0.00060975,-0.00002539,-0.00021157,0.60613610,-0.08035643,0.11552799
3.18000000,0.39998194,-0.72574818,1.17599089,0.17947781,-0.45000845,0.10025752,-0.00001782,-0.09392780,0.09373371,0.00032586,-0.00001357,-0.00011307,-0.00003282,-0.17304086,0.17268331,0.00060033,-0.00002500,-0.00020830,0.60577616,-0.08050879,0.11508544
3.20000000,0.39998157,-0.72766115,1.17789991,0.17948445,-0.45000873,0.10025522,-0.00001847,-0.09735867,0.09715749,0.00033777,-0.00001407,-0.00011720,-0.00003225,-0.16999132,0.16964007,0.00058975,-0.00002456,-0.00020463,0.60540191,-0.08066721,0.11462706
3.22000000,0.39998120,-0.72964210,1.17987677,0.17949132,-0.45000902,0.10025284,-0.00001911,-0.10072529,0.10051716,0.00034945,-0.00001455,-0.00012125,-0.00003161,-0.16661799,0.16627370,0.00057805,-0.00002407,-0.00020057,0.60501351,-0.08083161,0.11415320
3.24000000,0.39998081,-0.73168969,1.18192012,0.17949843,-0.45000931,0.10025037,-0.00001973,-0.10402131,0.10380637,0.00036088,-0.00001503,-0.00012522,-0.00003091,-0.16293264,0.16259597,0.00056526,-0.00002354,-0.00019614,0.60461114,-0.08100193,0.11366428
3.26000000,0.39998041,-0.73380244,1.18402851,0.17950576,-0.45000962,0.10024783,-0.00002034,-0.10724059,0.10701900,0.00037205,-0.00001549,-0.00012909,-0.00003015,-0.15894704,0.15861860,0.00055143,-0.00002297,-0.00019134,0.60419499,-0.08117808,0.11316074
3.28000000,0.39998000,-0.73597876,1.18620033,0.17951331,-0.45000993,0.10024521,-0.00002094,-0.11037727,0.11014919,0.00038293,-0.00001595,-0.00013287,-0.00002934,-0.15467297,0.15435337,0.00053661,-0.00002235,-0.00018619,0.60376531,-0.08135996,0.11264305
3.30000000,0.39997957,-0.73821694,1.18843389,0.17952107,-0.45001026,0.10024252,-0.00002152,-0.11342567,0.11319129,0.00039351,-0.00001639,-0.00013654,-0.00002848,-0.15012221,0.14981201,0.00052082,-0.00002169,-0.00018071,0.60332234,-0.08154746,0.11211171
3.32000000,0.39997913,-0.74051516,1.19072736,0.17952905,-0.45001059,0.10023975,-0.00002208,-0.11638039,0.11613991,0.00040376,-0.00001682,-0.00014010,-0.00002756,-0.14530652,0.14500627,0.00050411,-0.00002099,-0.00017492,0.60286634,-0.08174047,0.11156724
3.34000000,0.39997869,-0.74287150,1.19307883,0.17953722,-0.45001093,0.10023691,-0.00002262,-0.11923624,0.11898986,0.00041367,-0.00001723,-0.00014353,-0.00002660,-0.14023769,0.13994791,0.00048653,-0.00002026,-0.00016882,0.60239762,-0.08193887,0.11101018
3.36000000,0.39997823,-0.74528392,1.19548627,0.17954559,-0.45001128,0.10023401,-0.00002314,-0.12198829,0.12173622,0.00042321,-0.00001763,-0.00014685,-0.00002559,-0.13492749,0.13464868,0.00046810,-0.00001950,-0.00016242,0.60191650,-0.08214252,0.11044111
3.38000000,0.39997776,-0.74775031,1.19794756,0.17955415,-0.45001163,0.10023104,-0.00002364,-0.12463181,0.12437428,0.00043238,-0.00001801,-0.00015003,-0.00002454,-0.12938768,0.12912033,0.00044888,-0.00001869,-0.00015575,0.60142330,-0.08235127,0.10986062
3.40000000,0.39997728,-0.75026844,1.20046049,0.17956288,-0.45001200,0.10022801,-0.00002412,-0.12716234,0.12689958,0.00044116,-0.00001837,-0.00015308,-0.00002345,-0.12363005,0.12337459,0.00042891,-0.00001786,-0.00014882,0.60091841,-0.08256498,0.10926931
3.42000000,0.39997680,-0.75283602,1.20302276,0.17957179,-0.45001237,0.10022492,-0.00002458,-0.12957564,0.12930789,0.00044954,-0.00001872,-0.00015598,-0.00002232,-0.11766638,0.11742324,0.00040822,-0.00001700,-0.00014164,0.60040219,-0.08278347,0.10866781
3.44000000,0.39997630,-0.75545066,1.20563200,0.17958086,-0.45001275,0.10022177,-0.00002501,-0.13186770,0.13159522,0.00045749,-0.00001905,-0.00015874,-0.00002115,-0.11150842,0.11127801,0.00038686,-0.00001611,-0.00013423,0.59987506,-0.08300659,0.10805678
3.46000000,0.39997580,-0.75810989,1.20828574,0.17959009,-0.45001313,0.10021857,-0.00002543,-0.13403476,0.13375780,0.00046501,-0.00001937,-0.00016135,-0.00001995,-0.10516797,0.10495065,0.00036486,-0.00001520,-0.00012660,0.59933743,-0.08323415,0.10743685
3.48000000,0.39997528,-0.76081119,1.21098145,0.17959946,-0.45001352,0.10021532,-0.00002581,-0.13607328,0.13579211,0.00047208,-0.00001966,-0.00016380,-0.00001871,-0.09865678,0.09845293,0.00034227,-0.00001425,-0.00011876,0.59878974,-0.08346596,0.10680872
3.50000000,0.39997476,-0.76355195,1.21371654,0.17960897,-0.45001392,0.10021202,-0.00002617,-0.13797997,0.13769486,0.00047869,-0.00001994,-0.00016610,-0.00001745,-0.09198665,0.09179657,0.00031913,-0.00001329,-0.00011073,0.59823246,-0.08370183,0.10617306
3.52000000,0.39997424,-0.76632949,1.21648835,0.17961860,-0.45001432,0.10020867,-0.00002651,-0.13975177,0.13946299,0.00048484,-0.00002019,-0.00016823,-0.00001616,-0.08516933,0.08499335,0.00029548,-0.00001231,-0.00010253,0.59766607,-0.08394156,0.10553056
3.54000000,0.39997370,-0.76914110,1.21929415,0.17962836,-0.45001472,0.10020529,-0.00002682,-0.14138584,0.14109369,0.00049051,-0.00002043,-0.00017020,-0.00001484,-0.07821661,0.07805499,0.00027136,-0.00001130,-0.00009416,0.59709107,-0.08418493,0.10488192
3.56000000,0.39997317,-0.77198399,1.22213116,0.17963822,-0.45001513,0.10020187,-0.00002710,-0.14287961,0.14258437,0.00049569,-0.00002064,-0.00017200,-0.00001349,-0.07114027,0.07099327,0.00024681,-0.00001028,-0.00008564,0.59650796,-0.08443173,0.10422786
